"","site_code","Date","mean_Salinity","sd_Salinity","SE_Salinity","mean_DOX","sd_DOX","SE_DOX","mean_TURB","sd_TURB","SE_TURB","mean_CPHL","sd_CPHL","SE_CPHL","mean_CNDC","sd_CNDC","SE_CNDC","mean_DESC","sd_DESC","SE_DESC","mean_TEMP","sd_TEMP","SE_TEMP"
"73","NRSNSI",2021-12-22,35.3594566666667,0.0840273106665511,0.0108478791612716,199.839593333333,10.215048849645,1.31875713584567,NA,NA,NA,NA,NA,NA,5.35643666666667,0.106825400024505,0.0137910998415618,0.655633333333333,0.14907749851997,0.0192458223020702,25.0015866666667,1.12094643085036,0.144713561955803
"74","NRSPHB",2014-09-11,35.3665233333333,0.00888201139589342,0.00162162599918293,254.252976666667,0.98680894761446,0.180165840185458,0.114756666666667,0.00667376145468378,0.00121845656404627,3.96183333333333,1.24298600245492,0.226937157402576,4.56656333333333,0.00204947147658442,0.000374180586229568,0.705233333333333,0.187366261882853,0.0342082427162197,17.33874,0.015612651810366,0.00285046719300377
"75","NRSPHB",2014-10-22,35.48906,0.00266478956923032,0.000486521786023974,253.133666666667,2.76533001738626,0.504877876489536,0.137633333333333,0.010529083967535,0.00192233893296164,7.70025666666667,2.08582355994698,0.380817538252896,4.68537333333333,0.00175517625273386,0.000320449875339908,0.707833333333333,0.203404825381567,0.0371364703889612,18.3706533333333,0.0228962537717768,0.00418026489105496
"76","NRSPHB",2014-11-12,35.5978620689655,0.0360893376991945,0.00670162176863776,238.413489655172,3.11168754299758,0.577825870598255,0.087348275862069,0.0262571027219256,0.00487582156949757,3.08466206896552,3.84428437223123,0.713865686550234,4.87738620689655,0.0584642242507449,0.0108565338935011,0.750413793103448,0.170214469177098,0.0316080334164687,20.1154344827586,0.529501434151479,0.0983259478799929
"77","NRSPHB",2014-11-13,35.58657,0.0431092369492295,0.00787063383797607,236.64719,7.1712857602193,1.30929165906257,0.09972,0.030568942995499,0.00558109987924145,4.95707333333333,5.69892858417617,1.04047724638809,4.85734,0.0865829942688039,0.0158078196857881,0.736066666666667,0.192966306391294,0.0352306662829884,19.9331066666667,0.79806187899977,0.145705497804377
"78","NRSPHB",2014-12-08,35.4767448275862,0.0578681048728603,0.0107458373040309,222.747013793103,25.4628653199927,4.72833538655278,0.28321724137931,0.262581947846716,0.0487602436045849,4.97494827586207,5.36161995946459,0.995627831549608,4.77498275862069,0.223033586626649,0.0414162972934763,0.677275862068966,0.210194959935451,0.0390322241683255,19.2464655172414,2.12603005510201,0.394793870056743
"79","NRSPHB",2014-12-09,35.4638793103448,0.0742163361844961,0.0137816276460418,226.381048275862,25.7953788321893,4.79008159564855,0.279462068965517,0.228402852768325,0.0424133449854176,5.27529655172414,5.43984802581067,1.01015441878468,4.765,0.225447429729036,0.0418645367046805,0.727275862068966,0.195014998791618,0.0362133761502068,19.1629551724138,2.13454718576935,0.396375461516314
"80","NRSPHB",2015-01-21,35.38779,0.061955787072106,0.0113115273824598,214.42465,20.3710200332313,3.7192223971968,0.11097,0.0466766584951822,0.00852195292225881,4.89041666666667,1.47815106294487,0.269872226858382,4.68593666666667,0.193803584329213,0.0353835316208216,0.852666666666667,0.251265395250868,0.0458745749664505,18.4845633333333,1.9739029072449,0.360383716207687
"81","NRSPHB",2015-01-22,35.3454655172414,0.0605503348808837,0.0112439149124394,228.169634482759,17.7303856903154,3.29244996677267,0.144958620689655,0.050163920708879,0.0093152062203221,4.92512413793103,1.10777622696978,0.205708881091652,4.77412413793103,0.173096640338719,0.0321432391650099,0.855551724137931,0.207246159055722,0.0384846455917474,19.4017965517241,1.76523147642025,0.327795255974635
"82","NRSPHB",2015-02-25,35.4871172413793,0.0448521783908421,0.00832884043426487,229.3135,8.26583403155077,1.5349268458042,0.0815241379310345,0.0114178011134373,0.00212023243899806,2.81826896551724,2.26991104814758,0.421511899717592,4.96497931034483,0.133194654491919,0.0247336264092525,0.867068965517241,0.189102000260344,0.0351153598883015,21.0923413793103,1.33066755763447,0.247098762116165
"83","NRSPHB",2015-02-26,35.461024137931,0.0489021227641235,0.00908089622425962,233.918348275862,1.82635969028571,0.33914648032054,0.072448275862069,0.0095696551919393,0.00177704035710495,1.36042068965517,0.96179416322506,0.178600692396792,5.04541379310345,0.0721119354304618,0.0133908502363613,0.857413793103448,0.186094545333698,0.0345568895286457,21.9026310344828,0.730954767070072,0.135734892663205
"84","NRSPHB",2015-03-30,35.5950689655172,0.0200389104253315,0.00372113224813158,227.908213793103,1.57810257966515,0.293046292208998,0.061948275862069,0.00525306853791566,0.000975470338615481,0.564586206896552,0.251927311971611,0.0467817273926039,5.16959655172414,0.0361932559104458,0.00672091889601881,0.755379310344828,0.154820728999959,0.0287494876284651,22.9289793103448,0.324339402675776,0.0602283150640211
"85","NRSPHB",2015-03-31,35.6005482758621,0.0191207557510832,0.00355063520539821,228.239320689655,1.29104266427769,0.239740604144047,0.0653068965517241,0.010831367511422,0.00201133445295344,0.702431034482759,0.17457588424409,0.0324179278622641,5.1776724137931,0.0323058032883935,0.00599903706671954,0.807896551724138,0.220141082170306,0.0408791727002771,22.9992344827586,0.288259689808466,0.0535284805817951
"86","NRSPHB",2015-05-18,35.3025766666667,0.0518227728089613,0.00946150055331116,221.360853333333,2.04482810452553,0.373332826356388,0.195173333333333,0.022133107255458,0.00404093403716521,3.80152666666667,0.900518774597342,0.164411482101292,4.77533333333333,0.0128618208968096,0.00234823647859131,0.7227,0.199796301439655,0.0364776470682003,19.47108,0.0873172550787233,0.0159418767553498
"87","NRSPHB",2015-06-30,35.59624,0.0213678135902371,0.00275857287266175,213.609616666667,10.3993429584035,1.34254940297988,0.0749516666666667,0.00673189956486373,0.000869084496768606,2.80905,0.520520505628415,0.0671989083219439,4.81316333333333,0.0246708774081992,0.00318499657794268,0.634766666666667,0.208453658359876,0.026911251576127,19.4948216666667,0.218521383270214,0.0282109892731915
"88","NRSPHB",2015-07-23,35.5979101694915,0.0108831678786206,0.0014168677741391,224.984222033898,4.35485501227704,0.56695383152773,0.161457627118644,0.0259450560262141,0.00337775858938928,2.52031694915254,0.544966533028925,0.0709485994560309,4.61420847457627,0.00961646017272745,0.00125195647737785,0.419745762711864,0.17600476024326,0.0229138680635111,17.5456559322034,0.0857908106790047,0.0111690122144617
"89","NRSPHB",2015-08-19,35.6538266666667,0.00196812451950953,0.000254083782910762,217.677258333333,0.740143920565262,0.0955521692715308,0.091725,0.0164997650214393,0.00213011050481234,2.686545,0.800062034125575,0.103287564470039,4.7517,0.00334035418806072,0.000431237871359779,0.549616666666667,0.152219967026609,0.01965151324181,18.8293366666667,0.0337451463762538,0.00435647966435208
"90","NRSPHB",2015-10-14,35.6408389830508,0.0204716289545171,0.00266517907959209,212.791247457627,7.67079970003479,0.998653059299559,0.0608881355932203,0.00553577969295055,0.000720697129654992,1.70588983050847,0.382589532769068,0.0498089146238672,4.90121016949153,0.0663992176286357,0.0086444418330508,0.714474576271186,0.188860133973686,0.0245874951697267,20.2952525423729,0.637473111902453,0.0829919302181372
"91","NRSPHB",2015-11-16,35.41017,0.0290587324603704,0.00375146622936371,229.059686666667,9.36931986277583,1.20957399312737,0.135421666666667,0.180497059548486,0.0233020701890232,4.25002,3.58476684185188,0.462791409284296,4.76976666666667,0.1025168141094,0.0132348637917316,0.878383333333333,0.256728379293103,0.0331434912500336,19.28649,0.981201083366707,0.126672515171998
"92","NRSPHB",2015-12-15,35.5278068965517,0.013560471205321,0.00251811628631226,230.881586206897,2.84658274411419,0.528597145317245,0.0639206896551724,0.00512350182355394,0.000951410403775591,0.714372413793103,0.145474899397387,0.0270140106398703,4.94780344827586,0.00441219760263847,0.000819324525925928,0.606310344827586,0.186503945467319,0.0346329132249083,20.8816137931034,0.0610797004163877,0.0113422156245741
"93","NRSPHB",2016-02-29,35.4405379310345,0.0659154513307608,0.0122401920259586,234.519627586207,5.50702244787096,1.02262839580601,0.0921,0.0231558385108995,0.00429993126305469,3.11329655172414,2.85336469459213,0.529856521904746,5.03601034482759,0.0774867239542527,0.0143889234089168,0.940724137931034,0.235569052137846,0.0437440748007849,21.8368517241379,0.768541048081497,0.14271448982644
"94","NRSPHB",2016-04-08,35.66973,0.00282966429104181,0.000516623654123488,209.60184,0.353599596855754,0.0645581585075431,0.0695266666666667,0.00481126073758817,0.000878412012005328,3.28030333333333,0.146104625911173,0.0266749331224677,5.11062333333333,0.00267294017804404,0.000488009876792199,0.725333333333333,0.167228799147658,0.0305316618525577,22.2751066666667,0.0248651387777503,0.00453973246802342
"95","NRSPHB",2016-07-19,35.6602533333333,0.00111439896691937,0.000203460484080731,222.848066666667,0.341587781754086,0.0623651111449549,0.26579,0.0184707289403046,0.00337227829805611,2.23561666666667,0.21552337593568,0.0393490048898794,4.69647333333333,0.00226425497122402,0.000413394507894202,0.646533333333333,0.172178082095321,0.0314352731571945,18.2822333333333,0.0245010110042398,0.00447325213623481
"96","NRSPHB",2016-08-30,35.6664,0.00406843248157587,0.000755488945516734,226.941248275862,0.988593512673684,0.183577206655579,0.063348275862069,0.00857744636864006,0.00159279180412014,2.41269310344828,0.136059939341439,0.0252656964483577,4.67852068965517,0.00284145074997479,0.000527644157930006,0.738275862068966,0.147371468587697,0.0273661946970412,18.099075862069,0.0262263179591529,0.00487010498256378
"97","NRSPHB",2016-09-26,35.6996566666667,0.105910768178179,0.0193365722712963,215.01882,12.2359670810505,2.23397172772734,0.0879533333333333,0.0141159419130271,0.00257720660206585,1.32318333333333,0.490989360151123,0.0896419826832661,4.983,0.0377360250451328,0.00688962404926638,0.2782,0.0919341593488101,0.0167848042935393,21.01521,0.293723152962457,0.053626265513026
"98","NRSPHB",2016-10-31,35.6197366666667,0.0234170212678182,0.00427534359265409,223.73669,49.2335323204612,8.98877207919209,0.141013333333333,0.00755717212816491,0.00137974454851508,3.22694,1.23901183111993,0.226211576306723,4.80311333333333,0.0116534953564579,0.00212762742683791,0.291933333333333,0.125484697056662,0.0229102663998787,19.3698566666667,0.0870078739335517,0.0158853917446573
"99","NRSPHB",2016-12-05,35.5874733333333,0.0514118390587453,0.00938647465843332,218.360896666667,10.0089367575969,1.82737347959282,2.64385,0.0233022975040127,0.00425439799488137,2.32762666666667,1.09564753391532,0.200036956466775,4.93781666666667,0.136020751670682,0.0248338779929471,0.274266666666667,0.0774858978641668,0.0141469247162485,20.7078766666667,1.26180229274974,0.23037252628359
"100","NRSPHB",2017-02-05,35.6221433333333,0.0207719254056403,0.00379241736916128,213.574563333333,7.86676941608501,1.43626902129384,0.221916666666667,0.00687188591959689,0.00125462897692178,2.30543333333333,1.40797073669956,0.257059110932505,5.04216,0.147497737212334,0.0269292792840548,0.280466666666667,0.0879865715982228,0.0160640766739633,21.6713366666667,1.4132998045619,0.258032061158732
"101","NRSPHB",2017-03-22,35.4410666666667,0.0944871796935263,0.0172509199043961,200.5734,9.26226239708279,1.69105001613804,NA,NA,NA,0.113033333333333,0.0184380104643928,0.00336630474895474,5.00671666666667,0.112092803556675,0.0204652523473288,0.279533333333333,0.0727502735311048,0.013282321959219,21.5528933333333,1.13696673925006,0.207580776740118
"102","NRSPHB",2017-04-18,35.6873166666667,0.0338988666612839,0.00618905798141501,207.50591,3.86747363465146,0.706100850085032,0.0286766666666667,0.00943203211853403,0.00172204558481144,0.403813333333333,0.183858267626758,0.0335677735209991,5.2487,0.034810145172012,0.00635543391358018,0.819833333333333,0.363966660403199,0.0664509166942181,23.56776,0.354362518061514,0.0646974482255409
"103","NRSPHB",2017-06-14,35.7330666666667,0.00182725219242229,0.000333609081346819,226.3403,0.734418223423517,0.134085809203977,0.105263333333333,0.00536646569196045,0.000979778104521436,2.89025666666667,0.250783205843879,0.0457865396280513,4.77899,0.00090300265398475,0.00016486497435816,0.278633333333333,0.0813712155042782,0.0148562834211024,19.0033233333333,0.00413402061397605,0.000754765447822013
"104","NRSPHB",2017-07-17,35.69102,0.0283180020725218,0.00517013617286607,219.278193333333,6.22063775247685,1.13572787303327,0.0916533333333333,0.00343709313161606,0.000627524480144063,2.30716,0.173241964733801,0.0316295106637391,4.77720333333333,0.0074591523662537,0.0013618486702884,0.275466666666667,0.0853886584301788,0.0155897647924375,19.0345533333333,0.0395592417671956,0.00722249635789786
"105","NRSPHB",2017-09-22,35.5914933333333,0.0178050348038923,0.00325073973308546,222.374003333333,5.16003767478116,0.942089677351382,0.269886666666667,0.0323285689107342,0.00590236214808979,2.14149666666667,0.730422844698515,0.133356356186156,4.53588666666667,0.0295791134759477,0.00540038256059386,0.281366666666667,0.0864935649722521,0.0157914922047804,16.7794366666667,0.276619326977475,0.0505035484091535
"106","NRSPHB",2017-10-25,35.4970566666667,0.0137747065387932,0.00251490583143698,247.424223333333,13.0466516346132,2.38198180006309,0.17992,0.0345456260018844,0.00630713954145636,11.8417933333333,2.32585424127957,0.424640944472628,4.64201,0.0502722680116432,0.00917841840230745,0.277966666666667,0.0765431964288155,0.0139748117692037,17.9340333333333,0.491366876301646,0.0897109073870873
"107","NRSPHB",2017-12-11,35.5949482758621,0.0277775554397229,0.00515816255111116,240.120893103448,7.83059333739564,1.45410467791465,0.0481,0.00737030722367993,0.00136863169237001,0.832037931034483,0.762562295541342,0.141604263351618,4.83380344827586,0.139912841447704,0.0259811624079437,0.901172413793103,0.182300981300846,0.0338524423726689,19.6912482758621,1.34044768177882,0.248914885576563
"108","NRSPHB",2018-01-24,35.64792,0.0107997892699745,0.00197176273315576,223.587573333333,3.39800693347645,0.620388349341336,0.08297,0.0103862359183548,0.00189625856668444,1.31990333333333,0.609497171775472,0.111278449905676,5.02268666666667,0.0232270759561177,0.00424066448201718,0.279266666666667,0.093029447815837,0.0169847756936612,21.4590766666667,0.238022389099521,0.0434567439003598
"109","NRSPHB",2018-02-22,35.6401466666667,0.0269195446666068,0.00491481395055614,220.962846666667,8.9826762552161,1.64000480391596,0.139053333333333,0.0263137532327755,0.00480421207273854,1.88068666666667,2.20912133222821,0.403328528642419,5.11111666666667,0.111618494584604,0.0203786557729187,0.277766666666667,0.0854326447068636,0.0155977955510912,22.3123633333333,1.05078379858457,0.191845996515244
"110","NRSPHB",2018-03-27,35.6694413793103,0.00273528755884242,0.000507930148250726,223.016737931034,3.77204574491405,0.700451310221123,0.0932965517241379,0.00951098923646524,0.00176614636266371,1.26289655172414,1.21837656461456,0.226246848193095,5.14430344827586,0.0403805512128816,0.00749848011325181,0.286793103448276,0.0949753273639095,0.0176364755333174,22.5963827586207,0.387260839624153,0.0719125325767361
"111","NRSPHB",2018-05-29,35.70953,0.000345563008876083,6.30908850002629e-05,216.99555,0.396643576431205,0.0724168780336318,0.105706666666667,0.0355042972953526,0.00648216817234476,1.51015,0.257932274925562,0.0470917750951182,4.7318,0.000417711334082247,7.62633067341411e-05,0.764066666666667,0.241175702632396,0.0440324575513071,18.5707733333333,0.00125449078371925,0.000229037633475122
"112","NRSPHB",2018-07-25,35.7195733333333,0.000985737369139848,0.000179970197617897,223.589196666667,0.356551155572705,0.0650970369372347,0.0100533333333333,0.00609679018621378,0.00111311650445514,2.73633,0.885211716795324,0.161616808485558,4.63293,0.000382505352678412,6.98356033428118e-05,0.779833333333333,0.221538520560091,0.0404472150223614,17.5916466666667,0.00580925144049129,0.00106061935205882
"113","NRSPHB",2018-09-05,35.6508733333333,0.00188239270580017,0.000343676315683314,251.754553333333,1.79962012059122,0.328564178329327,0.0805533333333333,0.0219371316977958,0.00400515395928145,11.4153633333333,3.90669663274912,0.713261957028723,4.44828666666667,0.00371276765744374,0.000677855532252516,0.696233333333333,0.263744741190696,0.0481529813911687,15.8439666666667,0.0402404525693798,0.00734686786548868
"114","NRSPHB",2018-09-27,35.61731,0.0219956320115206,0.00401583460643085,231.042326666667,5.74284803709757,1.04849580474753,0.0864766666666667,0.0307084924043354,0.00560657799894352,2.77239333333333,1.02314718357838,0.186800264031252,4.57939333333333,0.0562431233089008,0.0102685424469432,0.704266666666667,0.184614030425331,0.033705756298633,17.1793533333333,0.534971127634286,0.0976719180730912
"115","NRSPHB",2018-11-21,35.40703,0.056043739999249,0.0102321402015144,199.18277,21.2948726529724,3.88789403707762,0.01233,0.0124218425530914,0.00226790779070191,3.16374333333333,0.622539287602956,0.113659603584445,4.57366666666667,0.16818036773641,0.0307053937129152,0.645733333333333,0.192529609605153,0.0351509367228019,17.3527666666667,1.60521944967322,0.293071634110684
"116","NRSPHB",2018-12-19,35.4872966666667,0.0378687250027423,0.00691385163598728,224.986973333333,24.8126308831907,4.5301458819243,0.0823733333333333,0.0548623099902954,0.0100164415795086,8.42615666666667,7.09697753270937,1.29572489492409,4.78708,0.144778273755851,0.0264327754575793,0.7651,0.195223717821375,0.0356428113369302,19.36237,1.40084646827897,0.255758403425945
"117","NRSPHB",2019-01-22,35.4588266666667,0.00565325254767717,0.00103213798121211,223.636476666667,14.754527402513,2.69379582789482,0.04216,0.0236151704601527,0.00431152052011843,3.08800333333333,3.37958666116632,0.617025283121455,4.82832666666667,0.171956014691274,0.0313947293817002,0.8063,0.216936054458769,0.039606923521079,19.7961866666667,1.68112650178043,0.306930302348297
"118","NRSPHB",2019-02-28,35.2653551724138,0.0145196808850921,0.00269623705218005,200.966979310345,0.680812162777092,0.126423644801942,-0.0177206896551724,0.00453749296027355,0.000842591289733989,0.158220689655172,0.211174241494875,0.0392140721886733,5.44816896551724,0.0105812537553205,0.00196488949443143,0.797586206896552,0.219835249552506,0.0408223810088893,25.9928034482759,0.120791722998008,0.0224304598511039
"119","NRSPHB",2019-04-09,35.4697766666667,0.0377488861067302,0.0068919721471165,212.437026666667,6.85489686217003,1.25152721359397,0.0186133333333333,0.00582933919087737,0.00106428685673082,2.72917333333333,1.22131923216274,0.222981364456806,5.01866333333333,0.0285132090784959,0.0052057759330511,0.7236,0.155893553426689,0.0284621385938115,21.6354233333333,0.300267969611667,0.0548211800841952
"120","NRSPHB",2019-05-23,35.3911,0.0098360125486468,0.00182650167653469,209.003910344828,1.29167230954538,0.239857526334964,0.0874137931034483,0.0107166667305094,0.00199003505265271,0.199344827586207,0.56839431143869,0.10554817388052,5.13239655172414,0.022509196259666,0.00417985281153231,0.703103448275862,0.13865459263621,0.0257475114693824,22.8251413793103,0.222626409544333,0.0413406864074777
"121","NRSPHB",2019-06-27,35.5541379310345,0.00406504382273864,0.000754859687367988,218.32454137931,0.466164439500882,0.0865645632392321,0.0906931034482759,0.00528764942608736,0.000981891848338986,0.749627586206897,0.369970570158291,0.0687018101411006,4.78708620689655,0.00332895566398956,0.000618171547800954,0.754724137931035,0.174050669254618,0.0323203978871784,19.2902275862069,0.0308113951155336,0.00572153243568578
"122","NRSPHB",2019-07-29,35.5811533333333,0.000443911557930844,8.10467912719949e-05,223.459523333333,0.380978639715587,0.0695568649666203,0.102596666666667,0.00906290215120404,0.00165465198155885,3.39747,0.908753388704966,0.165914910067657,4.81536666666667,0.00725155552080128,0.001323946845248,0.698933333333333,0.245191119450667,0.0447655690076913,19.5342533333333,0.072978602122924,0.0133240088659733
"123","NRSPHB",2019-08-28,35.5791137931034,0.0138238335632425,0.0025670214484296,233.411975862069,1.96815670500801,0.365477524921895,0.0189448275862069,0.00964900387926489,0.00179177503843178,1.39414137931034,0.124897888342098,0.0231929556132856,4.59037931034483,0.0126995607154158,0.00235824922174914,0.714172413793103,0.140367138239465,0.0260655232043224,17.3320206896552,0.143998492996356,0.0267398488539442
"124","NRSPHB",2019-10-29,35.6764833333333,0.0157614782112057,0.00287763905196784,242.12289,0.87851149595053,0.160393521119905,0.01377,0.00754755726640449,0.00137798912295726,1.76097,1.19176261207999,0.217585088609163,4.80643,0.0134782366082869,0.00246077807525022,0.638866666666667,0.173371582870799,0.031653175589571,19.3357666666667,0.116192869783416,0.0212138186005457
"125","NRSPHB",2019-11-19,35.6144033333333,0.0171655525807442,0.00313398678683821,236.41477,13.5180235054499,2.46804213560666,0.09775,0.0268098765897686,0.00489479139071531,2.32441,0.98503928972927,0.179842746337863,4.73948666666667,0.0436450236791552,0.00796845466397348,0.695866666666667,0.20743785664101,0.0378727977876013,18.75486,0.413891418044679,0.0755658886736237
"126","NRSPHB",2019-12-17,35.6575413793103,0.00887019557045513,0.00164715396615225,230.423062068966,1.22907189096192,0.228232920436083,0.0118172413793103,0.00916433572394005,0.00170177442142508,0.955837931034483,0.469081614444493,0.0871062690269076,4.94805517241379,0.0143812026669463,0.00267052229263131,0.661689655172414,0.227711142748921,0.0422848976594439,20.728975862069,0.131815879856207,0.024477594387004
"127","NRSPHB",2020-02-25,34.8228413793103,0.396814881738902,0.0736866736581922,214.137262068966,6.36982191382671,1.18284623441565,0.0150172413793103,0.0184982251844703,0.00343503418130546,1.77258275862069,0.172344571941888,0.0320035835697281,4.88914827586207,0.050654407654007,0.00940628735946908,0.496689655172414,0.154743590554614,0.0287351633787703,21.1714379310345,0.92150391263947,0.171118980689063
"128","NRSPHB",2020-05-20,35.6372266666667,0.0182771938790381,0.00333694379181484,221.940446666667,7.85429373179621,1.43399128339207,0.0547033333333333,0.032720082237201,0.00597384237491303,3.08909,0.522796965501839,0.0954492303335358,4.83231333333333,0.0246833705479862,0.00450654628146357,0.651633333333333,0.220977995992007,0.0403448777057029,19.6329766666667,0.221813501475409,0.0404974194390957
"129","NRSPHB",2020-06-10,35.5676333333333,0.0240424672170947,0.00438953387762708,227.152403333333,0.403654067055659,0.0736968126516959,0.04829,0.00961634205312803,0.00175569582106125,4.15727,0.11974801747693,0.0218628967962125,4.77129,0.0059005756586496,0.0010772927968361,0.517966666666667,0.176722163263428,0.0322649050768301,19.1206,0.0310682008402204,0.00567225147376322
"130","NRSPHB",2020-07-01,35.6506965517241,0.000554515720903542,0.000102970984317675,228.137827586207,0.227876426249829,0.04231559003504,0.031551724137931,0.00682331196757825,0.00126705722330697,4.12414482758621,0.280697117632673,0.0521241461841229,4.69189310344828,0.000571296166926444,0.00010608703491666,0.504344827586207,0.126029269803846,0.0234030478764321,18.2481137931034,0.00311731616916252,0.000578871080237426
"131","NRSPHB",2020-08-13,35.4431793103448,0.319316890720656,0.0592956580080169,237.846220689655,4.74759849129606,0.881606907370084,0.1072,0.210329029651843,0.0390571202896501,2.32102068965517,0.931987615406415,0.173065755419718,4.55326896551724,0.067685908553766,0.0125689576787126,0.549413793103448,0.0922355359320363,0.0171277090368411,17.1169965517241,0.319648372080008,0.0593572125511411
"132","NRSPHB",2020-09-01,35.6247433333333,0.000837765226487856,0.000152954304146941,255.956923333333,0.556409560568428,0.101586022511622,0.0418833333333333,0.010035319809461,0.00183219034380675,6.50089333333333,1.44457742274301,0.263742546833008,4.52516,0.000546209508875676,9.97237563783419e-05,0.4727,0.230745441169895,0.0421281610567443,16.6361066666667,0.00813459760288885,0.00148516753444322
"133","NRSPHB",2020-09-23,35.4189666666667,0.0254432340892338,0.00464527774885258,223.569226666667,26.670615018896,4.86936582279514,0.0352566666666667,0.0220982084362501,0.00403456241366171,2.71302333333333,1.38491333419456,0.252849424442683,4.55887333333333,0.065263243778606,0.0119153835978337,0.548333333333333,0.147247933849642,0.0268836716384925,17.20166,0.670277188981518,0.12237531206211
"134","NRSPHB",2020-10-14,35.5773733333333,0.0283707101673945,0.00517975931037439,NA,NA,NA,-0.000396666666666667,0.013569704678344,0.0024774777836708,1.68698666666667,0.292719753858278,0.0534430707385128,4.68889333333333,0.0347936769258869,0.00635242723695175,0.515366666666667,0.180587066274822,0.0329705365974669,18.3027266666667,0.312611606479585,0.057074809535599
"135","NRSPHB",2020-11-11,35.5910448275862,0.120085750868187,0.0222993641177133,NA,NA,NA,0.0319827586206897,0.0355288219917045,0.00659753661478185,1.45886551724138,0.203810299185756,0.037846622431265,4.82073793103448,0.031206448667281,0.00579489203857555,0.520586206896552,0.121622811899677,0.0225847891857545,19.5743827586207,0.247426960462167,0.0459460330971421
"136","NRSPHB",2021-02-11,35.4729933333333,0.0221224481611706,0.00403898796170393,236.51907,7.83468652816347,1.43041151415232,0.0832133333333333,0.029668324375744,0.0054166701679918,3.43641333333333,2.57454773955823,0.470045957443325,4.98483666666667,0.0616611904061123,0.0112577416360163,0.784966666666667,0.208017486554962,0.0379786232472267,21.3042033333333,0.575194046707558,0.105015584774803
"137","NRSPHB",2021-03-10,35.3898333333333,0.0666343358385427,0.0121657096143816,195.302833333333,5.24374965474222,0.957373323937414,0.0805233333333333,0.0157238164037504,0.00287076297813462,0.761476666666667,0.261293417686777,0.0477054329982225,5.09141666666667,0.14441893820633,0.0263671700621838,0.7551,0.19378540388435,0.0353802123409026,22.42987,1.46646076687824,0.267737880571845
"138","NRSPHB",2021-04-22,35.481875862069,0.00188180292964292,0.000349442031402609,200.726503448276,0.855439394397805,0.158851107632673,0.16791724137931,0.0157639749557001,0.00292729666041331,0.651279310344828,0.082746093474083,0.0153655638104998,4.98222068965517,0.000425423579124171,7.89991753939546e-05,0.7,0.140942237408501,0.0261723164390019,21.2693172413793,0.00475928183099045,0.00088377644908567
"139","NRSPHB",2021-05-19,35.3935733333333,0.00505779925791203,0.000923423581630436,209.671583333333,0.308114770469723,0.0562538033622646,0.07575,0.0100564527234662,0.00183604866837556,0.478626666666667,0.0189304340503152,0.00345620858424051,4.78966333333333,0.00249170808791918,0.000454921575490466,0.6689,0.198653284861356,0.0362689617470213,19.5041733333333,0.0154273588892868,0.00281663748879674
"140","NRSPHB",2021-06-15,35.5860533333333,0.00545203115161294,0.000995400148653091,205.34728,0.957262223433997,0.174771371074117,0.0782133333333333,0.0228998228171633,0.00418091650661061,0.521683333333333,0.0792965976716457,0.0144775117593907,4.81061333333333,0.0138722181637116,0.00253270893696592,0.698766666666667,0.195987100795335,0.0357821853618813,19.4821833333333,0.133685557684192,0.0244075318520966
"141","NRSPHB",2021-10-28,35.5603,0.00488657555857462,0.000892162554128242,227.08103,3.01426793481636,0.55032751408781,0.09385,0.12922615767555,0.0235933605262061,0.269833333333333,0.0763441632632634,0.0139384734510489,4.76154,0.0222110348467945,0.00405516160370755,0.785066666666667,0.192727238619109,0.0351870186791223,19.0337333333333,0.214663697416461,0.039192049784153
"142","NRSPHB",2021-11-10,35.48072,0.0357484545120487,0.0065267449773988,210.167623333333,18.4055849428951,3.36038468576703,0.1179,0.0232295887415909,0.00424112325177913,0.940733333333333,0.383630958023493,0.0700411098222615,4.66984,0.11216544615141,0.0204785150099194,0.783966666666667,0.186006207410942,0.0339599318783191,18.2233633333333,1.07323335364114,0.195944705752058
"143","NRSPHB",2021-11-25,35.3858344827586,0.0276079475599493,0.0051266671585191,213.582413793103,15.5674684676485,2.89080632166059,0.108786206896552,0.0439067658643853,0.00815328173544767,0.845913793103448,0.156054149768914,0.0289785281152707,4.66955172413793,0.0478286123323212,0.0088815503415895,0.746413793103448,0.194595279131069,0.0361354361659016,18.3337275862069,0.504152358558794,0.0936187427153335
"144","NRSPHB",2021-12-16,35.5532793103448,0.00279647473365353,0.000519292321369373,216.862720689655,0.508344504515331,0.0943972046764202,0.129424137931034,0.0103324611634683,0.00191868986995151,1.23189310344828,0.202152765662567,0.0375388261831367,5.07514482758621,0.00190555320180937,0.000353852346224355,0.626413793103448,0.170036659333337,0.0315750149574002,22.0769551724138,0.024590918564829,0.00456641893898027
"145","NRSMAI",2014-09-16,35.2907666666667,0.00550562930308473,0.00100518578752032,267.32396,1.71479364448683,0.313077053517309,0.160133333333333,0.021491479198997,0.0039237893171479,0.528023333333333,0.169149317189716,0.0308822988704679,4.12866,0.00146678160469171,0.000267796457274425,0.649666666666667,0.167025980496806,0.0304946324025063,13.01086,0.0103350625175359,0.00188691562469352
