Project_name,Sample,Date,Preservation,Time_local,Latitude,Longitude,Location,Volume_m3,Vessel,Gear_depth_m,Gear_mesh_um,Bathym_m,A. jugosa,O. pedimacula ,Ratabulus spp,R. mcgroutheri ,S. tuberculata ,P. bassensis ,P. caeruleopunctatus,P. endrachtensis,P. fuscus,P. grandispinis,P. richardsoni ,Other
NRS_PH,PHA20160719A,19/07/2016,Formalin,12:40,-34.08333,151.21667,Port Hacking A,415,Bombora,,Ring-500,50,0,0,0,0,0,0,3,0,0,2,1,0
NRS_PH,PHB20160719A,19/07/2016,Formalin,9:30,-34.11923,151.22667,Port Hacking,435,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,5,1,0
NRS_PH,PHB20160719B,19/07/2016,Ethanol,9:49,-34.11923,151.22667,Port Hacking,457.6713508,Bombora,,Ring-500,100,0,0,0,0,0,0,3,0,0,32,0,0
NRS_PH,PHA20160829A,30/08/2016,Formalin,12:09,-34.08333,151.21667,Port Hacking A,414.2571525,Bombora,,Ring-500,50,,,,,,,,,,,,
NRS_PH,PHB20160829A,30/08/2016,Formalin,8:43,-34.11923,151.22667,Port Hacking,488,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,6,1,0
NRS_PH,PHB20160829B,30/08/2016,Ethanol,9:00,-34.11923,151.22667,Port Hacking,449.8638097,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20160926A,26/09/2016,Formalin,12:00,-34.08333,151.21667,Port Hacking A,277,Bombora,,Ring-500,50,0,0,0,0,0,0,2,0,0,0,0,0
NRS_PH,PHB20160926A,26/09/2016,Formalin,8:38,-34.11923,151.22667,Port Hacking,429,Bombora,,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHB20160926B,26/09/2016,Ethanol,8:53,-34.11923,151.22667,Port Hacking,328.5724385,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,5,0,0
NRS_PH,PHA20161030A,31/10/2016,Formalin,12:13,-34.08333,151.21667,Port Hacking A,375,Bombora,,Ring-500,50,,,,,,,,,,,,
NRS_PH,PHB20161030A,31/10/2016,Formalin,8:57,-34.11923,151.22667,Port Hacking,442,Bombora,,Ring-500,100,0,0,0,0,0,0,2,0,0,1,0,0
NRS_PH,PHB20161030B,31/10/2016,Ethanol,9:14,-34.11923,151.22667,Port Hacking,337.7066516,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHA20161204A,5/12/2016,Formalin,12:45,-34.08333,151.21667,Port Hacking A,429,Bombora,,Ring-500,50,0,0,0,0,0,0,2,0,0,3,0,0
NRS_PH,PHB20161204A,5/12/2016,Formalin,9:04,-34.11923,151.22667,Port Hacking,352,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,22,0,0
NRS_PH,PHB20161204B,5/12/2016,Ethanol,9:22,-34.11923,151.22667,Port Hacking,366.2224757,Bombora,,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHA2017020524A,5/02/2017,Formalin,12:37,-34.08333,151.21667,Port Hacking A,440.8058421,Bombora,24,Ring-500,50,0,0,0,0,0,0,0,0,0,5,0,0
NRS_PH,PHB2017020516A,5/02/2017,Formalin,9:09,-34.11923,151.22667,Port Hacking,512.6901172,Bombora,16,Ring-500,100,0,0,0,0,0,0,1,0,0,6,0,0
NRS_PH,PHB2017020526B,5/02/2017,Ethanol,9:25,-34.11923,151.22667,Port Hacking,449.0556072,Bombora,26,Ring-500,100,0,0,0,0,0,0,0,0,0,10,0,0
NRS_PH,PHA2017032129A,22/03/2017,Formalin,11:55,-34.08333,151.21667,Port Hacking A,382.4322729,Bombora,29,Ring-500,50,0,0,0,0,0,0,14,0,0,25,1,0
NRS_PH,PHB2017032124A,22/03/2017,Formalin,8:47,-34.11923,151.22667,Port Hacking,425.3280018,Bombora,24,Ring-500,100,0,0,2,0,0,0,12,0,2,55,0,1
NRS_PH,PHB2017032125B,22/03/2017,Ethanol,9:03,-34.11923,151.22667,Port Hacking,392.8626599,Bombora,25,Ring-500,100,0,0,0,0,0,0,9,0,1,7,0,1
NRS_PH,PHA2017051721A,18/05/2017,Formalin,11:51,-34.08333,151.21667,Port Hacking A,439.6621593,Bombora,21,Ring-500,50,0,0,1,0,0,0,1,0,0,2,0,0
NRS_PH,PHB2017051722A,18/05/2017,Formalin,9:05,-34.11923,151.22667,Port Hacking,478.0746517,Bombora,22,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2017051722B,18/05/2017,Ethanol,9:22,-34.11923,151.22667,Port Hacking,421.393733,Bombora,22,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA2017071626A,17/07/2017,Formalin,12:02,-34.08333,151.21667,Port Hacking A,468.4067199,Bombora,26,Ring-500,50,0,0,0,0,0,0,1,0,0,8,0,0
NRS_PH,PHB2017071625A,17/07/2017,Formalin,9:02,-34.11923,151.22667,Port Hacking,379.9619181,Bombora,25,Ring-500,100,0,0,0,0,0,0,2,0,0,2,0,0
NRS_PH,PHB2017071629B,17/07/2017,Ethanol,9:21,-34.11923,151.22667,Port Hacking,445.2585804,Bombora,29,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHA2017082119A,22/08/2017,Formalin,12:30,-34.08333,151.21667,Port Hacking A,431.1531594,Bombora,19,Ring-500,50,0,0,0,0,0,0,1,0,0,2,0,0
NRS_PH,PHB2017082121A,22/08/2017,Formalin,9:10,-34.11923,151.22667,Port Hacking,494.1014597,Bombora,21,Ring-500,100,0,0,0,0,0,0,1,0,0,4,2,0
NRS_PH,PHB2017082123B,22/08/2017,Ethanol,9:28,-34.11923,151.22667,Port Hacking,426.4259373,Bombora,23,Ring-500,100,0,0,0,0,0,0,0,0,0,5,0,0
NRS_PH,PHA2017092126A,22/09/2017,Formalin,11:16,-34.08333,151.21667,Port Hacking A,450.7635068,Bombora,26,Ring-500,50,0,0,0,0,0,0,5,0,0,29,1,0
NRS_PH,PHB2017092124A,22/09/2017,Formalin,8:08,-34.11923,151.22667,Port Hacking,421.9427008,Bombora,24,Ring-500,100,0,0,0,0,0,0,7,0,0,16,4,0
NRS_PH,PHB2017092129B,22/09/2017,Ethanol,8:28,-34.11923,151.22667,Port Hacking,377.1865812,Bombora,29,Ring-500,100,0,0,0,0,0,0,0,0,0,20,0,0
NRS_PH,PHA20171024A,25/10/2017,Formalin,11:34,-34.08333,151.21667,Port Hacking A,352.9862536,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20171024A,25/10/2017,Formalin,8:11,-34.11923,151.22667,Port Hacking,245.3733284,Bombora,,Ring-500,100,0,0,0,0,0,0,18,0,0,50,0,0
NRS_PH,PHB20171024B,25/10/2017,Ethanol,8:35,-34.11923,151.22667,Port Hacking,226.9066638,Bombora,,Ring-500,100,0,0,0,0,0,0,2,0,0,4,0,0
NRS_PH,PHA20171211A,12/12/2017,Formalin,11:16,-34.08333,151.21667,Port Hacking A,450.7635068,Zelda Faith,,Ring-500,50,,,,,,,,,,,,
NRS_PH,PHB20171211A,12/12/2017,Formalin,8:08,-34.11923,151.22667,Port Hacking,421.9427008,Zelda Faith,,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHB20171211B,12/12/2017,Ethanol,8:28,-34.11923,151.22667,Port Hacking,377.1865812,Zelda Faith,,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHA2018012326A,24/01/2018,Formalin,12:17,-34.08333,151.21667,Port Hacking A,430.0247257,Bombora,26,Ring-500,50,0,0,0,0,0,0,2,0,0,13,1,0
NRS_PH,PHB2018012321A,24/01/2018,Formalin,9:53,-34.11923,151.22667,Port Hacking,453.7523312,Bombora,21,Ring-500,100,0,0,0,0,0,0,0,0,0,4,0,0
NRS_PH,PHB2018012323B,24/01/2018,Ethanol,10:16,-34.11923,151.22667,Port Hacking,445.9905374,Bombora,23,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA2018022132A,22/02/2018,Formalin,11:30,-34.08333,151.21667,Port Hacking A,347.0848504,Bombora,32,Ring-500,50,0,0,0,0,0,0,2,0,0,16,0,0
NRS_PH,PHB2018022118B,22/02/2018,Ethanol,8:58,-34.11923,151.22667,Port Hacking,465.6618812,Bombora,18,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2018022122A,22/02/2018,Formalin,8:42,-34.11923,151.22667,Port Hacking,481.0787251,Bombora,22,Ring-500,100,0,0,0,0,0,0,2,0,0,2,0,0
NRS_PH,PHA2018032618A,27/03/2018,Formalin,11:56,-34.08333,151.21667,Port Hacking A,262.9250469,Bombora,18,Ring-500,50,0,0,0,0,0,0,1,0,2,42,0,0
NRS_PH,PHB2018032618A,27/03/2018,Formalin,9:14,-34.11923,151.22667,Port Hacking,268.6587099,Bombora,18,Ring-500,100,0,0,3,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2018032619B,27/03/2018,Formalin,9:26,-34.11923,151.22667,Port Hacking,262.8183031,Bombora,19,Ring-500,100,,,,,,,,,,,,
NRS_PH,PHA20180626A,27/06/2018,Formalin,12:02,-34.08333,151.21667,Port Hacking A,410.0331507,Zelda Faith,,Ring-500,50,0,0,0,0,0,0,5,0,0,9,3,0
NRS_PH,PHB20180626A,27/06/2018,Formalin,10:26,-34.11923,151.22667,Port Hacking,425.1907599,Zelda Faith,,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA2018072421A,25/07/2018,Formalin,12:26,-34.08333,151.21667,Port Hacking A,244.717617,Zelda Faith,21,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2018072418A,25/07/2018,Formalin,9:33,-34.11923,151.22667,Port Hacking,292.2490734,Zelda Faith,18,Ring-500,100,0,0,0,0,0,0,1,0,0,0,8,0
NRS_PH,PHB2018072434B,25/07/2018,Formalin,9:45,-34.11923,151.22667,Port Hacking,249.6735757,Zelda Faith,34,Ring-500,100,0,0,0,0,0,0,0,0,0,0,15,0
NRS_PH,PHA2018090528A,5/09/2018,Formalin,13:17,-34.08333,151.21667,Port Hacking A,119.5072261,Zelda Faith,28,Ring-500,50,,,,,,,,,,,,
NRS_PH,PHB2018090526B,5/09/2018,Formalin,10:31,-34.11923,151.22667,Port Hacking,130.7000682,Zelda Faith,26,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2018090538A,5/09/2018,Formalin,10:14,-34.11923,151.22667,Port Hacking,98.38721739,Zelda Faith,38,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA20180927A,27/09/2018,Formalin,12:46,-34.08333,151.21667,Port Hacking A,261.8728587,Zelda Faith,,Ring-500,50,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHB20180927A,27/09/2018,Formalin,10:03,-34.11923,151.22667,Port Hacking,276.5577456,Zelda Faith,,Ring-500,100,0,0,0,0,0,0,2,0,0,1,0,0
NRS_PH,PHB20180927B,27/09/2018,Ethanol,10:21,-34.11923,151.22667,Port Hacking,263.2300289,Zelda Faith,,Ring-500,100,0,0,0,0,0,0,1,0,0,1,0,0
NRS_PH,PHA2018112018A,21/11/2018,Formalin,11:23,-34.08333,151.21667,Port Hacking A,164.2175983,Zelda Faith,18,Ring-500,50,0,0,0,0,0,0,0,0,0,28,0,0
NRS_PH,PHB2018112014B,21/11/2018,Ethanol,9:01,-34.11923,151.22667,Port Hacking,185.6883364,Zelda Faith,14,Ring-500,100,0,0,0,0,0,0,13,0,0,8,0,0
NRS_PH,PHB2018112019A,21/11/2018,Formalin,8:50,-34.11923,151.22667,Port Hacking,188.7839044,Zelda Faith,19,Ring-500,100,0,0,0,0,0,0,5,0,0,7,0,0
NRS_PH,PHA2018121834A,19/12/2018,Formalin,11:57,-34.08333,151.21667,Port Hacking A,185.3528561,Zelda Faith,34,Ring-500,50,0,0,0,0,0,0,3,0,0,9,1,0
NRS_PH,PHB2018121832A,19/12/2018,Ethanol,9:04,-34.11923,151.22667,Port Hacking,225.9002229,Zelda Faith,32,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2018121850B,19/12/2018,Formalin,9:18,-34.11923,151.22667,Port Hacking,248.4536474,Zelda Faith,50,Ring-500,100,0,0,0,0,0,0,4,0,0,2,0,0
NRS_PH,PHA20190121,22/01/2019,Formalin,11:10,-34.08333,151.21667,Port Hacking A,276.3137599,Zelda Faith,,Bongo-500,50,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHA20190121,22/01/2019,Ethanol,11:10,-34.08333,151.21667,Port Hacking A,276.3137599,Zelda Faith,,Bongo-500,50,0,0,0,0,0,0,2,0,0,2,0,0
NRS_PH,PHB20190121,22/01/2019,Formalin,9:20,-34.11923,151.22667,Port Hacking,150.798387,Zelda Faith,,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,1,0
NRS_PH,PHB20190121,22/01/2019,Ethanol,9:20,-34.11923,151.22667,Port Hacking,150.798387,Zelda Faith,,Bongo-500,100,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHA2019022725,28/02/2019,Formalin,13:46,-34.08333,151.21667,Port Hacking A,239.483608,Zelda Faith,25,Bongo-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA2019022725,28/02/2019,Ethanol,13:46,-34.08333,151.21667,Port Hacking A,239.483608,Zelda Faith,25,Bongo-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2019022724,28/02/2019,Formalin,9:36,-34.11923,151.22667,Port Hacking,268.6570657,Zelda Faith,24,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2019022724,28/02/2019,Ethanol,9:36,-34.11923,151.22667,Port Hacking,268.6570657,Zelda Faith,24,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA2019040814,9/04/2019,Formalin,10:42,-34.08333,151.21667,Port Hacking A,456.4992993,Zelda Faith,14,Bongo-500,50,0,0,1,0,0,0,7,0,0,13,0,0
NRS_PH,PHA2019040814,9/04/2019,Ethanol,10:42,-34.08333,151.21667,Port Hacking A,456.4992993,Zelda Faith,14,Bongo-500,50,0,0,0,0,0,0,7,0,0,7,0,0
NRS_PH,PHB2019040815,9/04/2019,Formalin,8:55,-34.11923,151.22667,Port Hacking,444.8299162,Zelda Faith,15,Bongo-500,100,0,0,0,0,0,0,7,0,0,22,0,0
NRS_PH,PHB2019040815,9/04/2019,Ethanol,8:55,-34.11923,151.22667,Port Hacking,444.8299162,Zelda Faith,15,Bongo-500,100,0,0,0,0,0,0,3,0,0,22,0,0
NRS_PH,PHA2019052210,23/05/2019,Formalin,11:27,-34.08333,151.21667,Port Hacking A,423.9295286,Zelda Faith,10,Bongo-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA2019052210,23/05/2019,Ethanol,11:27,-34.08333,151.21667,Port Hacking A,423.9295286,Zelda Faith,10,Bongo-500,50,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHB2019052228,23/05/2019,Formalin,9:03,-34.11923,151.22667,Port Hacking,391.0114181,Zelda Faith,28,Bongo-500,100,0,0,1,0,0,0,0,0,0,1,0,0
NRS_PH,PHB2019052228,23/05/2019,Ethanol,9:03,-34.11923,151.22667,Port Hacking,391.0114181,Zelda Faith,28,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA2019062613,27/06/2019,Formalin,12:13,-34.08333,151.21667,Port Hacking A,374.0298532,Zelda Faith,13,Bongo-500,50,0,0,0,0,0,0,2,0,0,3,0,0
NRS_PH,PHA2019062613,27/06/2019,Ethanol,12:13,-34.08333,151.21667,Port Hacking A,374.0298532,Zelda Faith,13,Bongo-500,50,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHB2019062621,27/06/2019,Formalin,9:17,-34.11923,151.22667,Port Hacking,319.1663357,Zelda Faith,21,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2019062621,27/06/2019,Ethanol,9:17,-34.11923,151.22667,Port Hacking,319.1663357,Zelda Faith,21,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHA2019072920,29/07/2019,Formalin,12:12,-34.08333,151.21667,Port Hacking A,361.2283658,Zelda Faith,20,Bongo-500,50,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHA2019072920,29/07/2019,Ethanol,12:12,-34.08333,151.21667,Port Hacking A,361.2283658,Zelda Faith,20,Bongo-500,50,0,0,0,0,0,0,2,0,0,5,1,0
NRS_PH,PHB2019072925,29/07/2019,Formalin,9:42,-34.11923,151.22667,Port Hacking,390.1405686,Zelda Faith,25,Bongo-500,100,0,0,0,0,0,0,0,0,0,8,2,0
NRS_PH,PHB2019072925,29/07/2019,Ethanol,9:42,-34.11923,151.22667,Port Hacking,390.1405686,Zelda Faith,25,Bongo-500,100,0,0,0,0,0,0,1,0,0,6,1,0
NRS_PH,PHA2019082715,28/08/2019,Formalin,10:55,-34.08333,151.21667,Port Hacking A,346.1626697,Zelda Faith,15,Bongo-500,50,0,0,0,0,0,0,2,0,0,4,0,0
NRS_PH,PHA2019082715,28/08/2019,Ethanol,10:55,-34.08333,151.21667,Port Hacking A,346.1626697,Zelda Faith,15,Bongo-500,50,0,0,0,0,0,0,1,0,0,5,0,0
NRS_PH,PHB2019082724,28/08/2019,Formalin,9:37,-34.11923,151.22667,Port Hacking,260.3839956,Zelda Faith,24,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHB2019082724,28/08/2019,Ethanol,9:37,-34.11923,151.22667,Port Hacking,260.3839956,Zelda Faith,24,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHA2019092310,24/09/2019,Formalin,11:41,-34.08333,151.21667,Port Hacking A,264.3028183,Zelda Faith,10,Bongo-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA2019092310,24/09/2019,Ethanol,11:41,-34.08333,151.21667,Port Hacking A,264.3028183,Zelda Faith,10,Bongo-500,50,,,,,,,,,,,,
NRS_PH,PHB2019092330,24/09/2019,Formalin,9:27,-34.11923,151.22667,Port Hacking,299.3980525,Zelda Faith,30,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2019092330,24/09/2019,Ethanol,9:27,-34.11923,151.22667,Port Hacking,299.3980525,Zelda Faith,30,Bongo-500,100,0,0,0,0,0,0,1,0,0,1,0,0
NRS_PH,PHA2019102828,29/10/2019,Formalin,11:29,-34.08333,151.21667,Port Hacking A,263.8673935,Zelda Faith,28,Bongo-500,50,0,0,0,0,0,0,1,0,0,13,1,0
NRS_PH,PHA2019102828,29/10/2019,Ethanol,11:29,-34.08333,151.21667,Port Hacking A,263.8673935,Zelda Faith,28,Bongo-500,50,0,0,0,0,0,0,3,0,0,8,2,0
NRS_PH,PHB2019102829,29/10/2019,Formalin,9:05,-34.11923,151.22667,Port Hacking,272.5758884,Zelda Faith,29,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2019102829,29/10/2019,Ethanol,9:05,-34.11923,151.22667,Port Hacking,272.5758884,Zelda Faith,29,Bongo-500,100,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHA2019111826,19/11/2019,Formalin,11:10,-34.08333,151.21667,Port Hacking A,243.8378554,Zelda Faith,26,Bongo-500,50,0,0,0,0,0,0,8,0,0,10,0,0
NRS_PH,PHA2019111826,19/11/2019,Ethanol,11:10,-34.08333,151.21667,Port Hacking A,243.8378554,Zelda Faith,26,Bongo-500,50,0,0,0,0,0,0,2,0,0,9,0,0
NRS_PH,PHB2019111826,19/11/2019,Formalin,8:58,-34.11923,151.22667,Port Hacking,310.8932656,Zelda Faith,26,Bongo-500,100,0,0,0,0,0,0,3,0,0,1,0,0
NRS_PH,PHB2019111826,19/11/2019,Ethanol,8:58,-34.11923,151.22667,Port Hacking,310.8932656,Zelda Faith,26,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHA20191217,17/12/2019,Formalin,11:10,-34.08333,151.21667,Port Hacking A,430.8092395,Zelda Faith,,Bongo-500,50,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHA20191217,17/12/2019,Ethanol,11:10,-34.08333,151.21667,Port Hacking A,430.8092395,Zelda Faith,,Bongo-500,50,0,0,0,0,0,0,3,0,0,9,0,2
NRS_PH,PHB20191217,17/12/2019,Formalin,8:40,-34.11923,151.22667,Port Hacking,439.7789892,Zelda Faith,,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20191217,17/12/2019,Ethanol,8:40,-34.11923,151.22667,Port Hacking,439.7789892,Zelda Faith,,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2020022440,25/02/2020,Formalin,8:40,-34.11923,151.22667,Port Hacking,144.189089,Bombora,40,Bongo-500,100,0,0,0,0,0,0,2,0,0,13,0,0
NRS_PH,PHB2020022440,25/02/2020,Ethanol,8:40,-34.11923,151.22667,Port Hacking,144.189089,Bombora,40,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHA2020051921,20/05/2020,Formalin,12:14,-34.08333,151.21667,Port Hacking A,351.7339898,Zelda Faith,21,Bongo-500,50,0,0,0,0,0,0,2,0,0,10,0,0
NRS_PH,PHA2020051921,20/05/2020,Ethanol,12:14,-34.08333,151.21667,Port Hacking A,351.7339898,Zelda Faith,21,Bongo-500,50,0,0,0,0,0,0,1,0,0,6,0,0
NRS_PH,PHB2020051921,20/05/2020,Formalin,9:43,-34.11923,151.22667,Port Hacking,351.6466024,Zelda Faith,21,Bongo-500,100,0,0,0,0,0,0,5,0,0,15,0,0
NRS_PH,PHB2020051921,20/05/2020,Ethanol,9:43,-34.11923,151.22667,Port Hacking,351.6466024,Zelda Faith,21,Bongo-500,100,0,0,0,0,0,0,1,0,0,18,0,0
NRS_PH,PHA2020060918,10/06/2020,Formalin,11:40,-34.08333,151.21667,Port Hacking A,356.5402927,Zelda Faith,18,Bongo-500,50,0,0,0,0,0,0,0,0,0,3,2,0
NRS_PH,PHA2020060918,10/06/2020,Ethanol,11:40,-34.08333,151.21667,Port Hacking A,356.5402927,Zelda Faith,18,Bongo-500,50,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHB2020060918,10/06/2020,Formalin,9:15,-34.11923,151.22667,Port Hacking,323.5952706,Zelda Faith,18,Bongo-500,100,0,0,0,0,0,0,4,0,0,3,0,0
NRS_PH,PHB2020060918,10/06/2020,Ethanol,9:15,-34.11923,151.22667,Port Hacking,323.5952706,Zelda Faith,18,Bongo-500,100,0,0,0,0,0,0,1,0,0,4,2,0
NRS_PH,PHA2020063019,1/07/2020,Formalin,11:06,-34.08333,151.21667,Port Hacking A,347.8889474,Zelda Faith,19,Bongo-500,50,0,0,0,0,0,0,2,0,0,9,0,0
NRS_PH,PHA2020063019,1/07/2020,Ethanol,11:06,-34.08333,151.21667,Port Hacking A,347.8889474,Zelda Faith,19,Bongo-500,50,0,0,0,0,0,0,2,0,0,6,0,0
NRS_PH,PHB2020063029,1/07/2020,Formalin,9:01,-34.11923,151.22667,Port Hacking,320.0123902,Zelda Faith,29,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2020063029,1/07/2020,Ethanol,9:01,-34.11923,151.22667,Port Hacking,320.0123902,Zelda Faith,29,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHA2020081222,13/08/2020,Formalin,11:48,-34.08333,151.21667,Port Hacking A,416.8375481,Zelda Faith,22,Bongo-500,50,0,0,0,0,0,0,0,0,0,0,1,0
NRS_PH,PHA2020081222,13/08/2020,Ethanol,11:48,-34.08333,151.21667,Port Hacking A,416.8375481,Zelda Faith,22,Bongo-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2020081232,13/08/2020,Formalin,9:22,-34.11923,151.22667,Port Hacking,425.5762808,Zelda Faith,32,Bongo-500,100,0,0,0,0,0,0,1,0,0,2,2,0
NRS_PH,PHB2020081232,13/08/2020,Ethanol,9:22,-34.11923,151.22667,Port Hacking,425.5762808,Zelda Faith,32,Bongo-500,100,0,0,0,0,0,0,0,0,0,0,2,0
NRS_PH,PHA20200831,1/09/2020,Formalin,11:48,-34.08333,151.21667,Port Hacking A,426.4501541,Zelda Faith II,,Bongo-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20200831,1/09/2020,Ethanol,11:48,-34.08333,151.21667,Port Hacking A,426.4501541,Zelda Faith II,,Bongo-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB2020083123,1/09/2020,Formalin,9:22,-34.11923,151.22667,Port Hacking,290.8250231,Zelda Faith II,23,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHB2020083123,1/09/2020,Ethanol,9:22,-34.11923,151.22667,Port Hacking,290.8250231,Zelda Faith II,23,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHA20200922,23/09/2020,Formalin,11:30,-34.08333,151.21667,Port Hacking A,426.4501541,Zelda Faith II,,Bongo-500,50,0,0,0,0,0,0,2,0,0,28,0,0
NRS_PH,PHA20200922,23/09/2020,Ethanol,11:30,-34.08333,151.21667,Port Hacking A,426.4501541,Zelda Faith II,,Bongo-500,50,,,,,,,,,,,,
NRS_PH,PHB20200922,23/09/2020,Formalin,8:59,-34.11923,151.22667,Port Hacking,392.3690967,Zelda Faith II,,Bongo-500,100,0,0,0,0,0,0,5,0,0,5,4,0
NRS_PH,PHB20200922,23/09/2020,Ethanol,8:59,-34.11923,151.22667,Port Hacking,392.3690967,Zelda Faith II,,Bongo-500,100,0,0,0,0,0,0,5,0,0,20,2,0
NRS_PH,PHA20201013,14/10/2020,Formalin,11:21,-34.08333,151.21667,Port Hacking A,259.5403602,Zelda Faith II,,Bongo-500,50,,,,,,,,,,,,
NRS_PH,PHA20201013,14/10/2020,Ethanol,11:21,-34.08333,151.21667,Port Hacking A,259.5403602,Zelda Faith II,,Bongo-500,50,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHB20201013,14/10/2020,Formalin,9:23,-34.11923,151.22667,Port Hacking,258.6664869,Zelda Faith II,,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHB20201013,14/10/2020,Ethanol,9:23,-34.11923,151.22667,Port Hacking,258.6664869,Zelda Faith II,,Bongo-500,100,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHA20201110,11/11/2020,Formalin,11:46,-34.08333,151.21667,Port Hacking A,309.3511363,Zelda Faith II,,Bongo-500,50,,,,,,,,,,,,
NRS_PH,PHA20201110,11/11/2020,Ethanol,11:46,-34.08333,151.21667,Port Hacking A,309.3511363,Zelda Faith II,,Bongo-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB20201110,11/11/2020,Formalin,8:52,-34.11923,151.22667,Port Hacking,290.9997977,Zelda Faith II,,Bongo-500,100,,,,,,,,,,,,
NRS_PH,PHB20201110,11/11/2020,Ethanol,8:52,-34.11923,151.22667,Port Hacking,290.9997977,Zelda Faith II,,Bongo-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHA2021021020,11/02/2021,Formalin,10:47,-34.08333,151.21667,Port Hacking A,346.9276868,Zelda Faith II,20,Bongo-500,50,0,0,0,0,0,0,2,0,0,9,0,0
